status,name,nvar,solver,mem,time,memory,nvmops,neval_obj,neval_grad
first_order,AMPGO02,LBFGSSolver,65,1,45106.0,22744.0,8,91691501,83355910
first_order,AMPGO02,LBFGSSolver,66,1,46188.0,23000.0,8,92755619,84323290
first_order,AMPGO02,LBFGSSolver,67,1,46078.0,23288.0,8,93833531,85303210
first_order,AMPGO02,LBFGSSolver,68,1,46309.0,23416.0,8,94897649,86270590
first_order,AMPGO02,LBFGSSolver,69,1,46579.0,23544.0,8,95943529,87221390
first_order,AMPGO02,LBFGSSolver,70,1,46749.0,23864.0,8,96957916,88143560
first_order,AMPGO02,LBFGSSolver,71,1,47220.0,23992.0,8,97990233,89082030
first_order,AMPGO02,LBFGSSolver,72,1,47842.0,24280.0,8,99013563,90012330
first_order,AMPGO02,LBFGSSolver,73,1,48392.0,24408.0,8,100032416,90938560
first_order,AMPGO02,LBFGSSolver,74,1,48764.0,24536.0,8,101029049,91844590
first_order,AMPGO02,LBFGSSolver,75,1,48452.0,24664.0,8,102052379,92774890
first_order,AMPGO02,LBFGSSolver,76,1,48883.0,24984.0,8,103071232,93701120
first_order,AMPGO02,LBFGSSolver,77,1,49024.0,25336.0,8,104085619,94623290
first_order,AMPGO02,LBFGSSolver,78,1,49545.0,25464.0,8,105095551,95541410
first_order,AMPGO02,LBFGSSolver,79,1,49455.0,25592.0,8,106109938,96463580
first_order,AMPGO02,LBFGSSolver,80,1,49875.0,25720.0,8,107115426,97377660
first_order,AMPGO02,LBFGSSolver,81,1,50216.0,25848.0,8,108120914,98291740
first_order,AMPGO02,LBFGSSolver,82,1,51789.0,26232.0,8,109091246,99173860
first_order,AMPGO02,LBFGSSolver,83,1,51027.0,26360.0,8,110083468,100075880
first_order,AMPGO02,LBFGSSolver,84,1,51318.0,26744.0,8,111071290,100973900
first_order,AMPGO02,LBFGSSolver,85,1,52550.0,26872.0,8,111990208,101809280
first_order,AMPGO02,LBFGSSolver,86,1,52420.0,27000.0,8,112917585,102652350
first_order,AMPGO02,LBFGSSolver,87,1,52671.0,27128.0,8,113862012,103510920
first_order,AMPGO02,LBFGSSolver,88,1,52411.0,27256.0,8,114797892,104361720
first_order,AMPGO02,LBFGSSolver,89,1,54023.0,27384.0,8,115729515,105208650
first_order,AMPGO02,LBFGSSolver,90,1,53793.0,27832.0,8,116656892,106051720
first_order,AMPGO02,LBFGSSolver,91,1,53522.0,27960.0,8,117559024,106871840
first_order,AMPGO02,LBFGSSolver,92,1,54003.0,28376.0,8,118448682,107680620
first_order,AMPGO02,LBFGSSolver,93,1,54153.0,28504.0,8,119338340,108489400
first_order,AMPGO02,LBFGSSolver,94,1,54605.0,28632.0,8,120240472,109309520
first_order,AMPGO02,LBFGSSolver,95,1,54674.0,28760.0,8,121125994,110114540
first_order,AMPGO02,LBFGSSolver,96,1,55115.0,28888.0,8,122023957,110930870
first_order,AMPGO02,LBFGSSolver,97,1,55867.0,29016.0,8,122868724,111698840
first_order,AMPGO02,LBFGSSolver,98,1,55586.0,29144.0,8,123766687,112515170
first_order,AMPGO02,LBFGSSolver,99,1,56188.0,29272.0,8,124652209,113320190
first_order,AMPGO02,LBFGSSolver,100,1,56198.0,29720.0,8,125541867,114128970
first_order,AMPGO03,LBFGSSolver,1,1,24436.0,10168.0,7,2121060,1767550
first_order,AMPGO03,LBFGSSolver,2,1,25088.0,10392.0,7,4187064,3489220
first_order,AMPGO03,LBFGSSolver,3,1,25559.0,10552.0,7,6239424,5199520
first_order,AMPGO03,LBFGSSolver,4,1,26009.0,10776.0,7,8278188,6898490
first_order,AMPGO03,LBFGSSolver,5,1,26450.0,10936.0,7,10243032,8535860
first_order,AMPGO03,LBFGSSolver,6,1,26651.0,11160.0,7,12201228,10167690
first_order,AMPGO03,LBFGSSolver,7,1,27333.0,11320.0,7,14106672,11755560
first_order,AMPGO03,LBFGSSolver,8,1,27713.0,11544.0,7,15940836,13284030
first_order,AMPGO03,LBFGSSolver,9,1,28003.0,11704.0,7,17768592,14807160
first_order,AMPGO03,LBFGSSolver,10,1,28364.0,11928.0,7,19615608,16346340
first_order,AMPGO03,LBFGSSolver,11,1,28735.0,12088.0,7,21443364,17869470
first_order,AMPGO03,LBFGSSolver,12,1,28855.0,12312.0,7,23277528,19397940
first_order,AMPGO03,LBFGSSolver,13,1,29476.0,12472.0,7,24991992,20826660
first_order,AMPGO03,LBFGSSolver,14,1,29767.0,12696.0,7,26737536,22281280
first_order,AMPGO03,LBFGSSolver,15,1,30077.0,12856.0,7,28433496,23694580
first_order,AMPGO03,LBFGSSolver,16,1,30518.0,13080.0,7,30086700,25072250
first_order,AMPGO03,LBFGSSolver,17,1,30778.0,13240.0,7,31721760,26434800
first_order,AMPGO03,LBFGSSolver,18,1,30889.0,13496.0,7,33374964,27812470
first_order,AMPGO03,LBFGSSolver,19,1,31070.0,13624.0,7,34980024,29150020
first_order,AMPGO03,LBFGSSolver,20,1,31420.0,13880.0,7,36537708,30448090
first_order,AMPGO03,LBFGSSolver,21,1,31330.0,14008.0,7,38148744,31790620
first_order,AMPGO03,LBFGSSolver,22,1,31941.0,14264.0,7,39789840,33158200
first_order,AMPGO03,LBFGSSolver,23,1,32132.0,14392.0,7,41418876,34515730
first_order,AMPGO03,LBFGSSolver,24,1,32282.0,14680.0,7,43066020,35888350
first_order,AMPGO03,LBFGSSolver,25,1,32823.0,14808.0,7,44683044,37235870
first_order,AMPGO03,LBFGSSolver,26,1,33084.0,15000.0,7,46282140,38568450
first_order,AMPGO03,LBFGSSolver,27,1,33444.0,15224.0,7,47893176,39910980
first_order,AMPGO03,LBFGSSolver,28,1,33835.0,15416.0,7,49450860,41209050
first_order,AMPGO03,LBFGSSolver,29,1,34035.0,15544.0,7,51026220,42521850
first_order,AMPGO03,LBFGSSolver,30,1,34456.0,15832.0,7,52578036,43815030
first_order,AMPGO03,LBFGSSolver,31,1,34666.0,15960.0,7,54129852,45108210
first_order,AMPGO03,LBFGSSolver,32,1,34896.0,16152.0,7,55646712,46372260
first_order,AMPGO03,LBFGSSolver,33,1,35218.0,16344.0,7,57169368,47641140
first_order,AMPGO03,LBFGSSolver,34,1,35678.0,16536.0,7,58657428,48881190
first_order,AMPGO03,LBFGSSolver,35,1,35949.0,16760.0,7,60156972,50130810
first_order,AMPGO03,LBFGSSolver,36,1,36429.0,17016.0,7,61605216,51337680
first_order,AMPGO03,LBFGSSolver,37,1,36480.0,17144.0,7,63076140,52563450
first_order,AMPGO03,LBFGSSolver,38,1,36841.0,17368.0,7,64541376,53784480
first_order,AMPGO03,LBFGSSolver,39,1,37191.0,17496.0,7,65983980,54986650
first_order,AMPGO03,LBFGSSolver,40,1,37231.0,17752.0,7,67420956,56184130
first_order,AMPGO03,LBFGSSolver,41,1,37822.0,18008.0,7,68852316,57376930
first_order,AMPGO03,LBFGSSolver,42,1,38173.0,18136.0,7,70272480,58560400
first_order,AMPGO03,LBFGSSolver,43,1,38284.0,18264.0,7,71675940,59729950
first_order,AMPGO03,LBFGSSolver,44,1,39405.0,18520.0,7,72997500,60831250
first_order,AMPGO03,LBFGSSolver,45,1,39615.0,18808.0,7,74287056,61905880
first_order,AMPGO03,LBFGSSolver,46,1,40037.0,18936.0,7,75608616,63007180
first_order,AMPGO03,LBFGSSolver,47,1,39556.0,19064.0,7,76892880,64077400
first_order,AMPGO03,LBFGSSolver,48,1,40307.0,19384.0,7,78193056,65160880
first_order,AMPGO03,LBFGSSolver,49,1,40498.0,19512.0,7,79519992,66266660
first_order,AMPGO03,LBFGSSolver,50,1,40838.0,19800.0,7,80809548,67341290
first_order,AMPGO03,LBFGSSolver,51,1,41238.0,19928.0,7,82078008,68398340
first_order,AMPGO03,LBFGSSolver,52,1,41178.0,20056.0,7,83362272,69468560
first_order,AMPGO03,LBFGSSolver,53,1,41660.0,20184.0,7,84662448,70552040
first_order,AMPGO03,LBFGSSolver,54,1,41730.0,20504.0,7,85930908,71609090
first_order,AMPGO03,LBFGSSolver,55,1,42171.0,20856.0,7,87183672,72653060
first_order,AMPGO03,LBFGSSolver,56,1,42171.0,20984.0,7,88462656,73718880
first_order,AMPGO03,LBFGSSolver,57,1,42762.0,21112.0,7,89731116,74775930
first_order,AMPGO03,LBFGSSolver,58,1,43142.0,21240.0,7,90978672,75815560
first_order,AMPGO03,LBFGSSolver,59,1,43954.0,21368.0,7,92184996,76820830
first_order,AMPGO03,LBFGSSolver,60,1,43874.0,21688.0,7,93396432,77830360
first_order,AMPGO03,LBFGSSolver,61,1,44185.0,21816.0,7,94612992,78844160
first_order,AMPGO03,LBFGSSolver,62,1,44545.0,22104.0,7,95829552,79857960
first_order,AMPGO03,LBFGSSolver,63,1,44876.0,22232.0,7,97020612,80850510
first_order,AMPGO03,LBFGSSolver,64,1,45006.0,22360.0,7,98216748,81847290
first_order,AMPGO03,LBFGSSolver,65,1,45357.0,22488.0,7,99417972,82848310
first_order,AMPGO03,LBFGSSolver,66,1,46369.0,22744.0,7,100588848,83824040
first_order,AMPGO03,LBFGSSolver,67,1,46599.0,23032.0,7,101759724,84799770
first_order,AMPGO03,LBFGSSolver,68,1,46128.0,23160.0,7,102920580,85767150
first_order,AMPGO03,LBFGSSolver,69,1,46949.0,23288.0,7,104076444,86730370
first_order,AMPGO03,LBFGSSolver,70,1,46849.0,23608.0,7,105232308,87693590
first_order,AMPGO03,LBFGSSolver,71,1,47050.0,23736.0,7,106319544,88599620
first_order,AMPGO03,LBFGSSolver,72,1,47511.0,24024.0,7,107450628,89542190
first_order,AMPGO03,LBFGSSolver,73,1,47842.0,24152.0,7,108552372,90460310
first_order,AMPGO03,LBFGSSolver,74,1,48903.0,24280.0,7,109658976,91382480
first_order,AMPGO03,LBFGSSolver,75,1,49094.0,24408.0,7,110751036,92292530
first_order,AMPGO03,LBFGSSolver,76,1,48793.0,24728.0,7,111843096,93202580
first_order,AMPGO03,LBFGSSolver,77,1,48703.0,25080.0,7,112969260,94141050
first_order,AMPGO03,LBFGSSolver,78,1,49384.0,25208.0,7,114075864,95063220
first_order,AMPGO03,LBFGSSolver,79,1,49585.0,25336.0,7,115148700,95957250
first_order,AMPGO03,LBFGSSolver,80,1,49875.0,25464.0,7,116226324,96855270
first_order,AMPGO03,LBFGSSolver,81,1,50307.0,25592.0,7,117275400,97729500
first_order,AMPGO03,LBFGSSolver,82,1,51178.0,25976.0,7,118329204,98607670
first_order,AMPGO03,LBFGSSolver,83,1,52059.0,26104.0,7,119359488,99466240
first_order,AMPGO03,LBFGSSolver,84,1,51889.0,26488.0,7,120408564,100340470
first_order,AMPGO03,LBFGSSolver,85,1,52190.0,26616.0,7,121462368,101218640
first_order,AMPGO03,LBFGSSolver,86,1,51769.0,26744.0,7,122487984,102073320
first_order,AMPGO03,LBFGSSolver,87,1,52590.0,26872.0,7,123513600,102928000
first_order,AMPGO03,LBFGSSolver,88,1,52570.0,27000.0,7,124529916,103774930
first_order,AMPGO03,LBFGSSolver,89,1,52631.0,27128.0,7,125564880,104637400
first_order,AMPGO03,LBFGSSolver,90,1,53062.0,27576.0,7,126581196,105484330
first_order,AMPGO03,LBFGSSolver,91,1,53944.0,27704.0,7,127602156,106335130
first_order,AMPGO03,LBFGSSolver,92,1,53802.0,28120.0,7,128623116,107185930
first_order,AMPGO03,LBFGSSolver,93,1,53573.0,28248.0,7,129639432,108032860
first_order,AMPGO03,LBFGSSolver,94,1,54264.0,28376.0,7,130641888,108868240
first_order,AMPGO03,LBFGSSolver,95,1,54684.0,28504.0,7,131658204,109715170
first_order,AMPGO03,LBFGSSolver,96,1,54815.0,28632.0,7,132679164,110565970
first_order,AMPGO03,LBFGSSolver,97,1,55456.0,28760.0,7,133686228,111405190
first_order,AMPGO03,LBFGSSolver,98,1,56037.0,28888.0,7,134674932,112229110
first_order,AMPGO03,LBFGSSolver,99,1,57079.0,29016.0,7,135645468,113037890
first_order,AMPGO03,LBFGSSolver,100,1,55857.0,29464.0,7,136634172,113861810
first_order,AMPGO04,LBFGSSolver,1,1,20770.0,9640.0,6,1670136,1670136
first_order,AMPGO04,LBFGSSolver,2,1,21210.0,9864.0,6,3295200,3295200
first_order,AMPGO04,LBFGSSolver,3,1,21501.0,10024.0,6,4875840,4875840
first_order,AMPGO04,LBFGSSolver,4,1,21901.0,10248.0,6,6461384,6461384
first_order,AMPGO04,LBFGSSolver,5,1,22303.0,10408.0,6,8027360,8027360
first_order,AMPGO04,LBFGSSolver,6,1,23184.0,10632.0,6,9483304,9483304
first_order,AMPGO04,LBFGSSolver,7,1,23384.0,10792.0,6,10856088,10856088
first_order,AMPGO04,LBFGSSolver,8,1,23194.0,11016.0,6,12321432,12321432
first_order,AMPGO04,LBFGSSolver,9,1,23555.0,11176.0,6,13768008,13768008
first_order,AMPGO04,LBFGSSolver,10,1,24016.0,11400.0,6,15195944,15195944
first_order,AMPGO04,LBFGSSolver,11,1,24116.0,11560.0,6,16628528,16628528
first_order,AMPGO04,LBFGSSolver,12,1,24587.0,11784.0,6,18047192,18047192
first_order,AMPGO04,LBFGSSolver,13,1,24937.0,11944.0,6,19424528,19424528
first_order,AMPGO04,LBFGSSolver,14,1,25609.0,12168.0,6,20792768,20792768
first_order,AMPGO04,LBFGSSolver,15,1,25528.0,12328.0,6,22058704,22058704
first_order,AMPGO04,LBFGSSolver,16,1,25759.0,12552.0,6,23377488,23377488
first_order,AMPGO04,LBFGSSolver,17,1,26110.0,12712.0,6,24678528,24678528
first_order,AMPGO04,LBFGSSolver,18,1,26461.0,12968.0,6,25970744,25970744
first_order,AMPGO04,LBFGSSolver,19,1,26951.0,13096.0,6,27245408,27245408
first_order,AMPGO04,LBFGSSolver,20,1,27232.0,13352.0,6,28506992,28506992
first_order,AMPGO04,LBFGSSolver,21,1,27322.0,13480.0,6,29764232,29764232
first_order,AMPGO04,LBFGSSolver,22,1,28354.0,13736.0,6,30932096,30932096
first_order,AMPGO04,LBFGSSolver,23,1,27973.0,13864.0,6,32104136,32104136
first_order,AMPGO04,LBFGSSolver,24,1,28163.0,14152.0,6,33297176,33297176
first_order,AMPGO04,LBFGSSolver,25,1,28535.0,14280.0,6,34481792,34481792
first_order,AMPGO04,LBFGSSolver,26,1,28775.0,14472.0,6,35662208,35662208
first_order,AMPGO04,LBFGSSolver,27,1,29216.0,14696.0,6,36792848,36792848
first_order,AMPGO04,LBFGSSolver,28,1,29506.0,14888.0,6,37915304,37915304
first_order,AMPGO04,LBFGSSolver,29,1,29837.0,15016.0,6,39041848,39041848
first_order,AMPGO04,LBFGSSolver,30,1,30439.0,15304.0,6,40143984,40143984
first_order,AMPGO04,LBFGSSolver,31,1,30328.0,15432.0,6,41291088,41291088
first_order,AMPGO04,LBFGSSolver,32,1,30648.0,15624.0,6,42381128,42381128
first_order,AMPGO04,LBFGSSolver,33,1,30889.0,15816.0,6,43455152,43455152
first_order,AMPGO04,LBFGSSolver,34,1,31270.0,16008.0,6,44513288,44513288
first_order,AMPGO04,LBFGSSolver,35,1,31440.0,16232.0,6,45571424,45571424
first_order,AMPGO04,LBFGSSolver,36,1,31901.0,16488.0,6,46625608,46625608
first_order,AMPGO04,LBFGSSolver,37,1,32432.0,16616.0,6,47632992,47632992
first_order,AMPGO04,LBFGSSolver,38,1,32492.0,16840.0,6,48659736,48659736
first_order,AMPGO04,LBFGSSolver,39,1,32903.0,16968.0,6,49655600,49655600
first_order,AMPGO04,LBFGSSolver,40,1,32943.0,17224.0,6,50651464,50651464
first_order,AMPGO04,LBFGSSolver,41,1,33323.0,17480.0,6,51662704,51662704
first_order,AMPGO04,LBFGSSolver,42,1,33684.0,17608.0,6,52681680,52681680
first_order,AMPGO04,LBFGSSolver,43,1,34115.0,17736.0,6,53696784,53696784
first_order,AMPGO04,LBFGSSolver,44,1,35157.0,17992.0,6,54669824,54669824
first_order,AMPGO04,LBFGSSolver,45,1,34726.0,18280.0,6,55635320,55635320
first_order,AMPGO04,LBFGSSolver,46,1,35057.0,18408.0,6,56619736,56619736
first_order,AMPGO04,LBFGSSolver,47,1,35137.0,18536.0,6,57592776,57592776
first_order,AMPGO04,LBFGSSolver,48,1,35558.0,18856.0,6,58569600,58569600
first_order,AMPGO04,LBFGSSolver,49,1,35758.0,18984.0,6,59546424,59546424
first_order,AMPGO04,LBFGSSolver,50,1,36400.0,19272.0,6,60500664,60500664
first_order,AMPGO04,LBFGSSolver,51,1,36710.0,19400.0,6,61458648,61458648
first_order,AMPGO04,LBFGSSolver,52,1,37421.0,19528.0,6,62390592,62390592
first_order,AMPGO04,LBFGSSolver,53,1,37041.0,19656.0,6,63341096,63341096
first_order,AMPGO04,LBFGSSolver,54,1,37221.0,19976.0,6,64276736,64276736
first_order,AMPGO04,LBFGSSolver,55,1,37582.0,20328.0,6,65193976,65193976
first_order,AMPGO04,LBFGSSolver,56,1,37842.0,20456.0,6,66100272,66100272
first_order,AMPGO04,LBFGSSolver,57,1,38314.0,20584.0,6,67028528,67028528
first_order,AMPGO04,LBFGSSolver,58,1,39165.0,20712.0,6,67938464,67938464
first_order,AMPGO04,LBFGSSolver,59,1,39525.0,20840.0,6,68833888,68833888
first_order,AMPGO04,LBFGSSolver,60,1,40227.0,21160.0,6,69697128,69697128
first_order,AMPGO04,LBFGSSolver,61,1,39937.0,21288.0,6,70528832,70528832
first_order,AMPGO04,LBFGSSolver,62,1,40066.0,21576.0,6,71377976,71377976
first_order,AMPGO04,LBFGSSolver,63,1,40157.0,21704.0,6,72234152,72234152
first_order,AMPGO04,LBFGSSolver,64,1,40408.0,21832.0,6,73100936,73100936
first_order,AMPGO04,LBFGSSolver,65,1,41068.0,21960.0,6,73974832,73974832
first_order,AMPGO04,LBFGSSolver,66,1,40888.0,22216.0,6,74848728,74848728
first_order,AMPGO04,LBFGSSolver,67,1,41629.0,22504.0,6,75715512,75715512
first_order,AMPGO04,LBFGSSolver,68,1,41620.0,22632.0,6,76557656,76557656
first_order,AMPGO04,LBFGSSolver,69,1,42050.0,22760.0,6,77413832,77413832
first_order,AMPGO04,LBFGSSolver,70,1,42070.0,23080.0,6,78266488,78266488
first_order,AMPGO04,LBFGSSolver,71,1,42531.0,23208.0,6,79112128,79112128
first_order,AMPGO04,LBFGSSolver,72,1,42862.0,23496.0,6,79950784,79950784
first_order,AMPGO04,LBFGSSolver,73,1,42982.0,23624.0,6,80792928,80792928
first_order,AMPGO04,LBFGSSolver,74,1,43624.0,23752.0,6,81621168,81621168
first_order,AMPGO04,LBFGSSolver,75,1,44165.0,23880.0,6,82432208,82432208
first_order,AMPGO04,LBFGSSolver,76,1,43954.0,24200.0,6,83233024,83233024
first_order,AMPGO04,LBFGSSolver,77,1,44235.0,24552.0,6,84044064,84044064
first_order,AMPGO04,LBFGSSolver,78,1,44576.0,24680.0,6,84834728,84834728
first_order,AMPGO04,LBFGSSolver,79,1,45086.0,24808.0,6,85635544,85635544
first_order,AMPGO04,LBFGSSolver,80,1,45207.0,24936.0,6,86429584,86429584
first_order,AMPGO04,LBFGSSolver,81,1,45668.0,25064.0,6,87227008,87227008
first_order,AMPGO04,LBFGSSolver,82,1,45747.0,25448.0,6,88010944,88010944
first_order,AMPGO04,LBFGSSolver,83,1,46810.0,25576.0,6,88774888,88774888
first_order,AMPGO04,LBFGSSolver,84,1,46218.0,25960.0,6,89542144,89542144
first_order,AMPGO04,LBFGSSolver,85,1,46809.0,26088.0,6,90312720,90312720
first_order,AMPGO04,LBFGSSolver,86,1,47170.0,26216.0,6,91060224,91060224
first_order,AMPGO04,LBFGSSolver,87,1,47471.0,26344.0,6,91797960,91797960
first_order,AMPGO04,LBFGSSolver,88,1,47862.0,26472.0,6,92542200,92542200
first_order,AMPGO04,LBFGSSolver,89,1,47832.0,26600.0,6,93286440,93286440
first_order,AMPGO04,LBFGSSolver,90,1,48492.0,27048.0,6,94017704,94017704
first_order,AMPGO04,LBFGSSolver,91,1,49294.0,27176.0,6,94736120,94736120
first_order,AMPGO04,LBFGSSolver,92,1,49133.0,27592.0,6,95451344,95451344
first_order,AMPGO04,LBFGSSolver,93,1,49354.0,27720.0,6,96185840,96185840
first_order,AMPGO04,LBFGSSolver,94,1,49694.0,27848.0,6,96897880,96897880
first_order,AMPGO04,LBFGSSolver,95,1,50497.0,27976.0,6,97619496,97619496
first_order,AMPGO04,LBFGSSolver,96,1,50747.0,28104.0,6,98334720,98334720
first_order,AMPGO04,LBFGSSolver,97,1,50677.0,28232.0,6,99049944,99049944
first_order,AMPGO04,LBFGSSolver,98,1,51508.0,28360.0,6,99752480,99752480
first_order,AMPGO04,LBFGSSolver,99,1,51167.0,28488.0,6,100451864,100451864
first_order,AMPGO04,LBFGSSolver,100,1,51398.0,28936.0,6,101160728,101160728
first_order,AMPGO05,LBFGSSolver,1,1,22182.0,9960.0,6,2639070,1696545
first_order,AMPGO05,LBFGSSolver,2,1,22523.0,10184.0,6,5278140,3393090
first_order,AMPGO05,LBFGSSolver,3,1,23054.0,10344.0,6,7875560,5062860
first_order,AMPGO05,LBFGSSolver,4,1,23444.0,10568.0,6,10382582,6674517
first_order,AMPGO05,LBFGSSolver,5,1,23665.0,10728.0,6,12857152,8265312
first_order,AMPGO05,LBFGSSolver,6,1,24376.0,10952.0,6,15243634,9799479
first_order,AMPGO05,LBFGSSolver,7,1,24306.0,11112.0,6,17685976,11369556
first_order,AMPGO05,LBFGSSolver,8,1,24577.0,11336.0,6,20152468,12955158
first_order,AMPGO05,LBFGSSolver,9,1,24897.0,11496.0,6,22538950,14489325
first_order,AMPGO05,LBFGSSolver,10,1,25258.0,11720.0,6,24941322,16033707
first_order,AMPGO05,LBFGSSolver,11,1,25609.0,11880.0,6,27351660,17583210
first_order,AMPGO05,LBFGSSolver,12,1,25959.0,12104.0,6,29698662,19091997
first_order,AMPGO05,LBFGSSolver,13,1,26681.0,12264.0,6,31952340,20540790
first_order,AMPGO05,LBFGSSolver,14,1,26661.0,12488.0,6,34129788,21940578
first_order,AMPGO05,LBFGSSolver,15,1,26811.0,12648.0,6,36360450,23374575
first_order,AMPGO05,LBFGSSolver,16,1,27121.0,12872.0,6,38598770,24813495
